39 State-gov 77516 Bachelors ? ? ? Not-in-family ? ? 2174 ? 40 United-States <=50K 
50 Self-emp-not-inc 83311 ? 13 Married-civ-spouse ? Husband ? ? 0 0 13 United-States <=50K 
38 ? ? HS-grad 9 Divorced Handlers-cleaners Not-in-family White Male 0 0 40 ? <=50K 
? Private ? 11th 7 Married-civ-spouse Handlers-cleaners Husband ? Male ? 0 40 United-States <=50K 
28 Private 338409 ? ? ? ? ? Black Female ? ? 40 Cuba <=50K 
? Private ? ? 14 ? ? Wife White ? 0 0 40 ? <=50K 
49 Private 160187 9th 5 Married-spouse-absent Other-service ? Black ? 0 0 16 Jamaica <=50K 
? Self-emp-not-inc 209642 HS-grad ? Married-civ-spouse Exec-managerial ? White ? 0 ? ? United-States >50K 
31 Private 45781 Masters ? ? Prof-specialty Not-in-family White ? ? ? 50 United-States >50K 
42 Private 159449 ? 13 Married-civ-spouse Exec-managerial Husband White Male 5178 ? 40 United-States >50K 
37 ? 280464 Some-college 10 Married-civ-spouse Exec-managerial Husband ? Male ? 0 80 United-States >50K 
30 ? 141297 Bachelors 13 Married-civ-spouse Prof-specialty ? Asian-Pac-Islander ? 0 0 ? ? >50K 
? Private 122272 Bachelors 13 ? Adm-clerical Own-child White Female ? 0 ? ? <=50K 
32 Private ? ? 12 Never-married Sales Not-in-family Black ? 0 ? 50 United-States <=50K 
40 Private 121772 ? 11 ? Craft-repair Husband Asian-Pac-Islander Male 0 0 ? ? >50K 
34 Private ? 7th-8th 4 Married-civ-spouse ? Husband Amer-Indian-Eskimo ? 0 ? 45 Mexico <=50K 
? Self-emp-not-inc 176756 HS-grad 9 ? Farming-fishing ? ? ? 0 0 35 ? <=50K 
? Private ? HS-grad 9 ? Machine-op-inspct Unmarried White Male 0 0 40 United-States <=50K 
38 Private ? ? 7 Married-civ-spouse Sales Husband White ? 0 0 ? ? <=50K 
? Self-emp-not-inc 292175 Masters 14 Divorced Exec-managerial Unmarried White Female 0 ? ? United-States >50K 
? Private 193524 Doctorate ? ? Prof-specialty Husband White Male 0 ? ? United-States >50K 
54 Private ? HS-grad 9 Separated Other-service ? ? ? 0 0 20 United-States <=50K 
? Federal-gov ? ? 5 Married-civ-spouse Farming-fishing Husband Black Male ? 0 40 United-States <=50K 
43 ? 117037 ? 7 Married-civ-spouse Transport-moving ? White Male ? ? ? ? <=50K 
59 Private 109015 HS-grad ? Divorced Tech-support Unmarried ? Female 0 ? ? United-States <=50K 
? Local-gov 216851 Bachelors 13 ? Tech-support ? ? Male 0 0 40 United-States >50K 
? Private ? HS-grad 9 Never-married Craft-repair ? White Male ? 0 40 United-States <=50K 
? ? ? Some-college 10 Married-civ-spouse ? Husband Asian-Pac-Islander ? 0 0 60 South >50K 
? Private 367260 HS-grad 9 ? Exec-managerial ? ? ? 0 ? ? United-States <=50K 
49 ? 193366 HS-grad 9 Married-civ-spouse ? Husband ? Male 0 0 40 United-States <=50K 
? ? ? Assoc-acdm 12 ? ? ? ? Male 0 0 52 United-States <=50K 
20 Private ? ? ? ? Sales Own-child Black Male 0 ? 44 United-States <=50K 
45 ? 386940 ? 13 Divorced Exec-managerial Own-child White ? ? ? ? United-States <=50K 
30 Federal-gov 59951 ? ? Married-civ-spouse Adm-clerical ? White Male 0 ? 40 United-States <=50K 
22 State-gov 311512 Some-college 10 ? Other-service Husband Black Male 0 0 ? ? <=50K 
? Private 242406 ? ? ? ? ? ? Male 0 0 ? ? <=50K 
21 ? ? Some-college 10 Never-married Machine-op-inspct Own-child White Male 0 ? ? United-States <=50K 
19 ? 544091 HS-grad 9 Married-AF-spouse Adm-clerical ? ? Female ? 0 25 United-States <=50K 
? Private 84154 Some-college 10 Married-civ-spouse ? Husband White Male 0 0 38 ? >50K 
? ? ? Assoc-acdm 12 Married-civ-spouse Prof-specialty Husband White ? 0 0 40 ? <=50K 
? Private ? ? 5 Married-civ-spouse Machine-op-inspct Husband White Male 0 0 43 United-States <=50K 
53 Self-emp-not-inc ? Bachelors 13 Married-civ-spouse Prof-specialty Husband White Male 0 ? 40 United-States <=50K 
? Private ? ? 13 ? ? ? White ? 0 0 ? United-States <=50K 
49 Private 94638 ? ? Separated Adm-clerical Unmarried ? Female ? ? ? ? <=50K 
? Private ? HS-grad 9 ? Handlers-cleaners ? White Male ? 0 35 ? <=50K 
? ? ? Bachelors ? Married-civ-spouse Prof-specialty Husband Black Male 0 0 40 United-States >50K 
53 Private 144361 HS-grad 9 Married-civ-spouse Machine-op-inspct ? ? Male 0 ? 38 United-States <=50K 
44 Private ? Masters 14 Divorced ? Unmarried ? Female 0 ? 40 United-States <=50K 
41 ? 101603 Assoc-voc 11 Married-civ-spouse Craft-repair Husband ? Male ? 0 40 ? <=50K 
? Private ? ? 11 ? ? Not-in-family White ? 0 0 43 United-States <=50K 
? Private 32275 Some-college 10 Married-civ-spouse Exec-managerial ? ? ? 0 0 40 United-States <=50K 
? Private 226956 HS-grad ? ? ? Own-child White Female 0 0 30 ? <=50K 
47 Private ? Prof-school ? Married-civ-spouse Prof-specialty Wife ? Female 0 1902 ? Honduras >50K 
? Federal-gov 251585 Bachelors 13 Divorced Exec-managerial Not-in-family White Male 0 0 55 ? >50K 
? Self-emp-inc 109832 HS-grad 9 Divorced Exec-managerial ? White Male ? 0 ? United-States <=50K 
